round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global_LORE,silhouette_local_LORE,tree_fidelity_lore_global,tree_fidelity_lore_local,acc_localTree_localTest,acc_localTree_globalTest,acc_nn_local_localTest,acc_nn_global_localTest,acc_nn_local_globalTest,acc_nn_global_globalTest,has_factual_local,has_factual_global,model_disagreement,ratio_opposite_neighborhood_local,ratio_opposite_neighborhood_global,cov_ruleLocal_on_localZ_LORE,cov_ruleLocal_on_globalZ_LORE,cov_ruleGlobal_on_localZ_LORE,cov_ruleGlobal_on_globalZ_LORE,jaccard_cov_globalZ_LORE,covInter_globalZ_LORE,covUnion_globalZ_LORE,jaccard_cov_localZ_LORE,covInter_localZ_LORE,covUnion_localZ_LORE,jaccard_lore_struct,sim_aditiva_lore,delta_lime_testlocal,delta_lime_testglobal,delta_shap_testlocal,delta_shap_testglobal,jaccard_anchor_struct_testlocal,jaccard_anchor_struct_testglobal,sim_aditiva_anchor_testlocal,sim_aditiva_anchor_testglobal,anchor_prec_testlocal_local,anchor_prec_testlocal_global,anchor_prec_testglobal_local,anchor_prec_testglobal_global,anchor_cov_testlocal_local,anchor_cov_testlocal_global,anchor_cov_testglobal_local,anchor_cov_testglobal_global,pred_agreement_localTest,pred_agreement_globalTest
3,pablopalacios23/adult_1500_instances,5,<=50K,<=50K,0.8680620591204824,-1.0,0.9333333333333333,1.0,0.9310344827586207,0.55,0.9310344827586207,0.6206896551724138,0.5,0.7666666666666667,0,1,0,0.0,0.5583333333333333,nan,nan,0.9454545454545454,0.49166666666666664,nan,nan,nan,nan,nan,nan,nan,nan,0.017457033484831557,0.017816160191866538,0.015183701439686212,0.020493829661766175,nan,nan,nan,nan,nan,0.9894039735099338,nan,0.8791666666666667,nan,0.5172413793103449,nan,0.5,0.6206896551724138,0.35333333333333333
3,pablopalacios23/adult_1500_instances,5,>50K,<=50K,0.7719578368234462,-1.0,0.9166666666666666,1.0,0.9310344827586207,0.55,0.9310344827586207,0.6206896551724138,0.5,0.7666666666666667,0,1,1,0.0,0.5666666666666667,nan,nan,0.9545454545454546,0.5666666666666667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8875,nan,0.8843243243243243,nan,0.4827586206896552,nan,0.5,0.6206896551724138,0.35333333333333333
3,pablopalacios23/adult_1500_instances,5,<=50K,<=50K,0.7024999939997851,-1.0,0.9416666666666667,1.0,0.9310344827586207,0.55,0.9310344827586207,0.6206896551724138,0.5,0.7666666666666667,0,1,0,0.0,0.475,nan,nan,0.8909090909090909,0.43333333333333335,nan,nan,nan,nan,nan,nan,nan,nan,0.017269621044431322,0.01818600729036547,0.0188104931548822,0.02262966272577751,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,0.3448275862068966,nan,0.36666666666666664,0.6206896551724138,0.35333333333333333
3,pablopalacios23/adult_1500_instances,5,<=50K,<=50K,0.7627285493890171,-1.0,0.9666666666666667,1.0,0.9310344827586207,0.55,0.9310344827586207,0.6206896551724138,0.5,0.7666666666666667,0,1,0,0.0,0.525,nan,nan,0.9,0.4,nan,nan,nan,nan,nan,nan,nan,nan,0.01697283043839073,0.01753859745327515,0.020021742419360226,0.01933451968911684,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,0.5172413793103449,nan,0.36666666666666664,0.6206896551724138,0.35333333333333333
3,pablopalacios23/adult_1500_instances,5,>50K,<=50K,0.8235350571656024,-1.0,0.9416666666666667,1.0,0.9310344827586207,0.55,0.9310344827586207,0.6206896551724138,0.5,0.7666666666666667,0,1,1,0.0,0.5916666666666667,nan,nan,0.9545454545454546,0.5333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.869737712144589,nan,0.8607136042739935,nan,0.4827586206896552,nan,0.74,0.6206896551724138,0.35333333333333333
3,pablopalacios23/adult_1500_instances,5,<=50K,<=50K,0.5931989147241903,-1.0,0.9416666666666667,1.0,0.9310344827586207,0.55,0.9310344827586207,0.6206896551724138,0.5,0.7666666666666667,0,1,0,0.0,0.44166666666666665,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.01700888809800753,0.017648886829939744,0.025484361094818588,0.03071680981706329,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,0.5172413793103449,nan,0.36666666666666664,0.6206896551724138,0.35333333333333333
3,pablopalacios23/adult_1500_instances,5,>50K,<=50K,0.3665190411533162,-1.0,0.925,1.0,0.9310344827586207,0.55,0.9310344827586207,0.6206896551724138,0.5,0.7666666666666667,0,1,1,0.0,0.49166666666666664,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8734339865081915,nan,0.9610942249240122,nan,0.3448275862068966,nan,0.6333333333333333,0.6206896551724138,0.35333333333333333
3,pablopalacios23/adult_1500_instances,5,<=50K,<=50K,0.7970028239828498,-1.0,0.975,1.0,0.9310344827586207,0.55,0.9310344827586207,0.6206896551724138,0.5,0.7666666666666667,0,1,0,0.0,0.4583333333333333,nan,nan,0.9363636363636364,0.4666666666666667,nan,nan,nan,nan,nan,nan,nan,nan,0.01626953235572142,0.017824633740399522,0.021122526517714086,0.013170930255155219,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,0.5172413793103449,nan,0.36666666666666664,0.6206896551724138,0.35333333333333333
3,pablopalacios23/adult_1500_instances,5,<=50K,<=50K,0.8685165743879475,-1.0,0.9833333333333333,1.0,0.9310344827586207,0.55,0.9310344827586207,0.6206896551724138,0.5,0.7666666666666667,0,1,0,0.0,0.5333333333333333,nan,nan,0.9090909090909091,0.425,nan,nan,nan,nan,nan,nan,nan,nan,0.017167083560238276,0.01775982252397908,0.02675701103647454,0.02748015965277237,nan,nan,nan,nan,nan,1.0,nan,0.9110867178924259,nan,0.5172413793103449,nan,0.26,0.6206896551724138,0.35333333333333333
3,pablopalacios23/adult_1500_instances,5,>50K,<=50K,0.739225023115183,-1.0,0.9583333333333334,1.0,0.9310344827586207,0.55,0.9310344827586207,0.6206896551724138,0.5,0.7666666666666667,0,1,1,0.0,0.55,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8865979381443299,nan,0.8501920614596671,nan,0.4827586206896552,nan,0.5,0.6206896551724138,0.35333333333333333
3,pablopalacios23/adult_1500_instances,5,<=50K,<=50K,0.8074422581109073,-1.0,0.9833333333333333,1.0,0.9310344827586207,0.55,0.9310344827586207,0.6206896551724138,0.5,0.7666666666666667,0,1,0,0.0,0.48333333333333334,nan,nan,0.9545454545454546,0.875,nan,nan,nan,nan,nan,nan,nan,nan,0.01672201636667087,0.018667828433860625,0.020972415347356367,0.017096312360535854,nan,nan,nan,nan,nan,1.0,nan,0.8964539007092198,nan,0.3448275862068966,nan,0.7633333333333333,0.6206896551724138,0.35333333333333333
3,pablopalacios23/adult_1500_instances,5,>50K,<=50K,0.5008827010363595,-1.0,0.9666666666666667,1.0,0.9310344827586207,0.55,0.9310344827586207,0.6206896551724138,0.5,0.7666666666666667,0,1,1,0.0,0.5416666666666666,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8701761329903028,nan,0.9630853994490358,nan,0.4827586206896552,nan,0.6333333333333333,0.6206896551724138,0.35333333333333333
3,pablopalacios23/adult_1500_instances,5,<=50K,<=50K,0.8497595917666366,-1.0,0.9833333333333333,1.0,0.9310344827586207,0.55,0.9310344827586207,0.6206896551724138,0.5,0.7666666666666667,0,1,0,0.0,0.48333333333333334,nan,nan,0.9363636363636364,0.5166666666666667,nan,nan,nan,nan,nan,nan,nan,nan,0.016415709527301713,0.018094526338761525,0.030375920488072274,0.02062757774943278,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,0.5172413793103449,nan,0.36666666666666664,0.6206896551724138,0.35333333333333333
3,pablopalacios23/adult_1500_instances,5,<=50K,<=50K,0.7639988249008538,-1.0,0.975,1.0,0.9310344827586207,0.55,0.9310344827586207,0.6206896551724138,0.5,0.7666666666666667,0,1,0,0.0,0.49166666666666664,nan,nan,0.8909090909090909,0.4666666666666667,nan,nan,nan,nan,nan,nan,nan,nan,0.01732654877975577,0.01752335655943381,0.02727041605712328,0.024889391293210966,nan,nan,nan,nan,nan,1.0,nan,0.9077985377741673,nan,0.6551724137931034,nan,0.36666666666666664,0.6206896551724138,0.35333333333333333
3,pablopalacios23/adult_1500_instances,5,<=50K,<=50K,0.7779087739079672,-1.0,0.95,1.0,0.9310344827586207,0.55,0.9310344827586207,0.6206896551724138,0.5,0.7666666666666667,0,1,0,0.0,0.5333333333333333,nan,nan,0.8363636363636363,0.43333333333333335,nan,nan,nan,nan,nan,nan,nan,nan,0.016821390626794958,0.0171713091346833,0.030157014224967554,0.031912883282986415,nan,nan,nan,nan,nan,0.9431459254579911,nan,1.0,nan,0.7586206896551724,nan,0.36666666666666664,0.6206896551724138,0.35333333333333333
3,pablopalacios23/adult_1500_instances,5,>50K,<=50K,0.2838495799797976,-1.0,0.95,1.0,0.9310344827586207,0.55,0.9310344827586207,0.6206896551724138,0.5,0.7666666666666667,0,1,1,0.0,0.4583333333333333,nan,nan,0.9,0.49166666666666664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.880857823669579,nan,0.9949729311678268,nan,0.4827586206896552,nan,0.74,0.6206896551724138,0.35333333333333333
3,pablopalacios23/adult_1500_instances,5,>50K,<=50K,0.33972424813828744,-1.0,0.925,1.0,0.9310344827586207,0.55,0.9310344827586207,0.6206896551724138,0.5,0.7666666666666667,0,1,1,0.0,0.5333333333333333,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9057750759878419,nan,0.9585810543004359,nan,0.8620689655172413,nan,0.6333333333333333,0.6206896551724138,0.35333333333333333
3,pablopalacios23/adult_1500_instances,5,<=50K,<=50K,0.7799244339473332,-1.0,1.0,1.0,0.9310344827586207,0.55,0.9310344827586207,0.6206896551724138,0.5,0.7666666666666667,0,1,0,0.0,0.5166666666666667,nan,nan,0.8454545454545455,0.39166666666666666,nan,nan,nan,nan,nan,nan,nan,nan,0.017098947620230703,0.017897117840326045,0.027869409172582682,0.02338562043644022,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,0.3448275862068966,nan,0.36666666666666664,0.6206896551724138,0.35333333333333333
3,pablopalacios23/adult_1500_instances,5,<=50K,<=50K,0.006037816973552861,-1.0,0.95,1.0,0.9310344827586207,0.55,0.9310344827586207,0.6206896551724138,0.5,0.7666666666666667,0,1,0,0.0,0.525,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.01687407631649669,0.01771084524082854,0.02748862610805069,0.030169257129425756,nan,nan,nan,nan,nan,1.0,nan,0.857622565480188,nan,0.13793103448275862,nan,0.5,0.6206896551724138,0.35333333333333333
