round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global_LORE,silhouette_local_LORE,tree_fidelity_lore_global,tree_fidelity_lore_local,acc_localTree_localTest,acc_localTree_globalTest,acc_nn_local_localTest,acc_nn_global_localTest,acc_nn_local_globalTest,acc_nn_global_globalTest,has_factual_local,has_factual_global,model_disagreement,ratio_opposite_neighborhood_local,ratio_opposite_neighborhood_global,cov_ruleLocal_on_localZ_LORE,cov_ruleLocal_on_globalZ_LORE,cov_ruleGlobal_on_localZ_LORE,cov_ruleGlobal_on_globalZ_LORE,jaccard_cov_globalZ_LORE,covInter_globalZ_LORE,covUnion_globalZ_LORE,jaccard_cov_localZ_LORE,covInter_localZ_LORE,covUnion_localZ_LORE,jaccard_lore_struct,sim_aditiva_lore,delta_lime_testlocal,delta_lime_testglobal,delta_shap_testlocal,delta_shap_testglobal,jaccard_anchor_struct_testlocal,jaccard_anchor_struct_testglobal,sim_aditiva_anchor_testlocal,sim_aditiva_anchor_testglobal,anchor_prec_testlocal_local,anchor_prec_testlocal_global,anchor_prec_testglobal_local,anchor_prec_testglobal_global,anchor_cov_testlocal_local,anchor_cov_testlocal_global,anchor_cov_testglobal_local,anchor_cov_testglobal_global,pred_agreement_localTest,pred_agreement_globalTest
3,pablopalacios23/adult_1500_instances,4,>50K,>50K,0.8101503302406267,0.8036258715806306,0.95,0.9666666666666667,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.5166666666666667,0.475,1.0,1.0,0.575,0.49166666666666664,0.49166666666666664,0.49166666666666664,1.0,0.575,0.575,1.0,0.5922807017543861,0.592280701754386,0.015983168134238043,0.01494184085484811,0.010377602809955947,0.01432083119747884,1.0,0.45614035087719296,1.0,0.7280701754385965,0.9416058394160584,1.0,0.9565217391304348,0.9548706659328564,0.25,0.25,0.23666666666666666,0.6333333333333333,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,<=50K,<=50K,0.6233444102694802,0.6639021342511509,0.975,0.9666666666666667,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.4666666666666667,0.43333333333333335,0.49166666666666664,0.5833333333333334,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.49166666666666664,0.6776623376623376,0.6776623376623376,0.014850181704269222,0.015637191108876354,0.028724603511072505,0.02195219668763462,0.9846153846153848,0.5438596491228072,0.9923076923076923,0.847953216374269,0.9110947832476121,0.9298952457695407,0.874247491638796,0.9251577998196574,0.15,0.5,0.36666666666666664,0.7633333333333333,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,>50K,>50K,0.8124532901472172,0.6553581471290965,0.975,0.9583333333333334,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.5916666666666667,0.5416666666666666,1.0,1.0,0.9833333333333333,0.625,0.625,0.625,1.0,0.9833333333333333,0.9833333333333333,1.0,0.8166666666666667,0.8166666666666667,0.01596845999939522,0.015412713062238613,0.012056915950838066,0.02477954854607259,0.7192982456140351,0.6228070175438598,0.8596491228070176,0.8114035087719298,0.8772222222222222,0.9765421372719374,0.9335071707953064,0.9609507640067911,0.7625,0.725,0.5,0.6333333333333333,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,<=50K,<=50K,0.6684493300735378,0.514355438038829,0.975,0.9416666666666667,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.45,0.49166666666666664,0.49166666666666664,0.8666666666666667,0.8416666666666667,0.475,0.5188679245283019,0.4583333333333333,0.8833333333333333,0.5384615384615384,0.4666666666666667,0.8666666666666667,0.3788602910876519,0.605142401458191,0.015050686732811945,0.015131305979993218,0.01683903781109712,0.027595101704386376,0.4155844155844156,nan,0.4155844155844156,1.0,0.8746346216303995,1.0,0.9585889570552147,1.0,0.5,0.05,0.36666666666666664,0.06333333333333334,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,<=50K,<=50K,0.6958923643535613,0.7081906230595729,0.95,0.9666666666666667,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.45,0.475,0.5,0.9833333333333333,0.85,0.4583333333333333,0.44166666666666665,0.44166666666666665,1.0,0.514018691588785,0.4583333333333333,0.8916666666666667,0.3765260554746088,0.6135862383230803,0.015336118205787815,0.01511290183058755,0.032477008944218545,0.022352373621981562,0.4155844155844156,0.4155844155844156,0.7077922077922079,0.7077922077922079,1.0,1.0,0.8591867469879518,1.0,0.025,0.5,0.62,0.36666666666666664,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,>50K,>50K,0.4638621729500387,0.8221698130402892,0.95,0.975,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.5166666666666667,0.48333333333333334,0.43333333333333335,0.8333333333333334,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.43333333333333335,0.41575304169514693,0.6487696514012303,0.01633974358331089,0.014950139905161423,0.021019086681428732,0.01974110859028413,0.7192982456140351,nan,0.7192982456140351,1.0,0.9320113314447592,0.9672489082969432,0.9435736677115988,0.9595375722543352,0.575,0.725,0.21,0.6333333333333333,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,>50K,>50K,0.7672092348520251,0.7678760920568464,0.9833333333333333,0.9166666666666666,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.55,0.525,0.5916666666666667,0.9416666666666667,0.8916666666666667,0.45,0.4152542372881356,0.4083333333333333,0.9833333333333333,0.5478260869565217,0.525,0.9583333333333334,0.4031324808687147,0.58387673729779,0.015600678013715478,0.014874058132618013,0.024597580859498525,0.018578494826118615,1.0,0.732394366197183,1.0,0.8661971830985915,0.9373246024321796,1.0,0.9727767695099818,1.0,0.25,0.25,0.23666666666666666,0.5,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,<=50K,>50K,0.8521044115739225,0.717081913967725,1.0,0.95,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,1,0.6666666666666666,0.48333333333333334,0.0,0.0,0.8333333333333334,0.49166666666666664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9476526796842543,0.9166666666666666,0.9065126050420168,0.9217731421121251,0.2625,0.5125,0.21,0.26,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,>50K,<=50K,0.5684374764963981,0.5441400121162334,0.9583333333333334,0.9666666666666667,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,1,0.4666666666666667,0.5416666666666666,0.0,0.0,0.9583333333333334,0.8833333333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.8717532467532467,0.8584678804534525,0.8846153846153846,0.2375,0.4875,0.9466666666666667,0.17333333333333334,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,>50K,>50K,0.7680377853761463,0.6710236515715877,0.95,0.9333333333333333,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.55,0.49166666666666664,1.0,1.0,0.9916666666666667,0.5416666666666666,0.5416666666666666,0.5416666666666666,1.0,0.9916666666666667,0.9916666666666667,1.0,0.824561403508772,0.8245614035087719,0.015024786380883136,0.01476430460025322,0.021395758568824603,0.025303158851138534,0.631578947368421,0.732394366197183,0.631578947368421,0.8661971830985915,0.9518348623853211,0.9938811188811189,0.9715447154471545,1.0,0.2625,0.4875,0.23666666666666666,0.5,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,<=50K,<=50K,0.7748768395734131,0.5526586831498674,0.95,0.9166666666666666,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.4583333333333333,0.49166666666666664,0.425,0.43333333333333335,0.475,0.475,0.9122807017543859,0.43333333333333335,0.475,0.8947368421052632,0.425,0.475,0.664227642276423,0.6642276422764228,0.014836758868128875,0.014972490583283225,0.023828422651128403,0.015658338453402094,0.2027685708715149,0.37719298245614036,0.5675932254879623,0.6885964912280702,1.0,0.9082308420056765,0.8948948948948949,1.0,0.5,0.275,0.5,0.36666666666666664,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,>50K,>50K,0.3723878613387511,0.8143920512624527,0.9583333333333334,0.95,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.575,0.5166666666666667,0.4666666666666667,0.8583333333333333,0.9916666666666667,0.9916666666666667,0.85,0.85,1.0,0.4583333333333333,0.4583333333333333,1.0,0.4418181818181818,0.4418181818181818,0.015033589545848644,0.01583323456984797,0.013216952361023583,0.021560257825728867,0.7192982456140351,nan,0.7192982456140351,1.0,1.0,0.9786689419795221,0.9547038327526133,0.9455461126849228,0.2625,0.725,0.21,0.6333333333333333,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,>50K,>50K,0.7629855549428868,0.5667354668273753,0.9666666666666667,0.9416666666666667,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.6166666666666667,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47929911141490084,0.7065926179084073,0.01618201060751402,0.015139349453259232,0.01580559401500623,0.0218729296915619,0.475883415011607,0.6228070175438598,0.6518569150148097,0.8114035087719298,0.9039595619208087,0.9875,0.9515828677839852,0.9365079365079365,0.5,0.725,0.5,0.6333333333333333,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,<=50K,<=50K,0.7822532566889338,0.08729893004887171,0.975,0.8916666666666667,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.43333333333333335,0.5333333333333333,1.0,1.0,0.825,0.425,0.425,0.425,1.0,0.825,0.825,1.0,0.4370175438596491,0.4370175438596491,0.015045042501243285,0.014432771602942257,0.025665177722796056,0.02755236367311196,0.3684210526315789,nan,0.6842105263157895,1.0,0.8747056052755534,0.9225806451612903,0.883342091434577,1.0,0.7375,0.5125,0.36666666666666664,0.36666666666666664,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,>50K,>50K,0.7483938872551861,0.7116856324161787,1.0,0.9583333333333334,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.5666666666666667,0.5083333333333333,0.425,0.425,0.45,0.45,0.9444444444444444,0.425,0.45,0.9444444444444444,0.425,0.45,0.7795650878760798,0.7795650878760799,0.014486217334371502,0.014717295845041537,0.02846697719535547,0.0320749195906402,1.0,0.45614035087719296,1.0,0.7280701754385965,0.9009132420091325,0.9904761904761905,0.9584775086505191,0.9595261599210266,0.4875,0.4875,0.23666666666666666,0.6333333333333333,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,>50K,>50K,0.6447038609916136,0.5393524148608059,0.9666666666666667,0.95,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.6416666666666667,0.5583333333333333,0.825,0.9166666666666666,0.7666666666666667,0.5166666666666667,0.5357142857142857,0.5,0.9333333333333333,0.8910891089108911,0.75,0.8416666666666667,0.6467739769296198,0.7908921239268383,0.015335574747118122,0.015576107775418246,0.0292923737844475,0.028994204374349047,0.577922077922078,0.5056179775280898,0.788961038961039,0.6869446343130554,0.9028248587570622,1.0,0.9240506329113924,0.8555019144331613,0.5,0.575,0.38,0.74,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,>50K,>50K,0.8093769382236602,0.74002568452992,0.975,0.9416666666666667,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.5666666666666667,0.5083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670129870129871,0.6670129870129871,0.016641309842651834,0.013984116536051307,0.024580729899445822,0.021498331067700133,0.475883415011607,0.5844155844155845,0.6518569150148097,0.7922077922077921,0.9047267355982275,0.9843096234309623,0.923728813559322,0.9361452841241945,0.5,0.725,0.38,0.6333333333333333,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,>50K,>50K,0.819067471372925,0.8281893578317814,0.975,0.9583333333333334,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.55,0.5166666666666667,0.44166666666666665,0.45,0.44166666666666665,0.45,1.0,0.45,0.45,1.0,0.44166666666666665,0.44166666666666665,1.0,1.0,0.015948171128874953,0.015352519419551904,0.018521840580762415,0.021078612313273733,0.6524390243902439,0.456140350877193,0.6524390243902439,0.7280701754385965,0.8707124010554089,0.9701897018970189,0.9436416184971098,0.8707482993197279,0.25,0.725,0.17333333333333334,0.23666666666666666,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,>50K,>50K,0.7883902694496859,0.8082992392550029,0.95,0.9666666666666667,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.55,0.5083333333333333,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6461403508771929,0.6461403508771929,0.015593780364008882,0.015876627952346536,0.022421822142341716,0.018296574128904078,0.631578947368421,0.6228070175438598,0.8157894736842105,0.6228070175438597,0.9333333333333333,0.9878542510121457,0.9726526891522334,0.9838274932614556,0.2625,0.4875,0.21,0.5,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,>50K,>50K,0.8133820420541656,0.47039223923567663,0.9583333333333334,0.925,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.55,0.5,0.95,0.48333333333333334,0.9166666666666666,0.475,0.9827586206896551,0.475,0.48333333333333334,0.9649122807017544,0.9166666666666666,0.95,0.6280701754385964,0.8140350877192982,0.015291189341816648,0.01552056662374779,0.014634082213983466,0.01979178640968892,0.34950636767350535,0.6228070175438598,0.6824067745120376,0.8114035087719298,0.8990228013029316,1.0,0.9340141398271798,0.9623106727721028,0.5,0.25,0.5,0.6333333333333333,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,<=50K,<=50K,0.7822040004410991,0.6909832393886224,0.9583333333333334,0.9583333333333334,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.49166666666666664,0.55,0.425,0.9166666666666666,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.425,0.3771614846390999,0.5515311004784689,0.014726273360430902,0.014676353136255788,0.011433041629673645,0.017859804768571474,0.24488697524219585,nan,0.3952494873547505,1.0,1.0,0.9231678486997635,0.8634323573413123,1.0,0.5,0.5125,0.36666666666666664,0.36666666666666664,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,>50K,<=50K,0.847045647277017,0.1070452772313478,0.9666666666666667,0.9666666666666667,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,1,0.525,0.5083333333333333,1.0,1.0,0.975,0.5833333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8703878902554399,0.8989280245022971,0.878345498783455,0.9548482605477424,0.5,0.575,0.62,0.6333333333333333,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,<=50K,<=50K,0.8460252120485473,0.6858145545623155,0.9166666666666666,0.9416666666666667,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.45,0.6166666666666667,0.43333333333333335,0.425,0.4166666666666667,0.4083333333333333,0.9607843137254902,0.4083333333333333,0.425,0.9615384615384616,0.4166666666666667,0.43333333333333335,0.7010014306151646,0.7010014306151645,0.014558991335685688,0.015115682755496152,0.022264306669600796,0.019474310263621047,1.0,0.4155844155844156,1.0,0.7077922077922079,1.0,0.9362606232294618,0.8894173602853745,0.9098671726755219,0.275,0.275,0.26,0.26,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,>50K,>50K,0.8803362711142801,0.8571794735754047,0.9916666666666667,0.975,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.55,0.5583333333333333,0.48333333333333334,0.49166666666666664,0.5,0.4,0.7833333333333333,0.39166666666666666,0.5,0.6619718309859155,0.39166666666666666,0.5916666666666667,0.2752028114486107,0.5204465709728867,0.015020741630898296,0.014961057534699314,0.023805012108403467,0.024000200397508168,0.7430555555555556,0.45614035087719296,0.7430555555555556,0.45614035087719296,0.9526627218934911,0.9745222929936306,0.9367866549604916,1.0,0.25,0.4875,0.23666666666666666,0.5533333333333333,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,<=50K,<=50K,0.273702394280174,0.5851434599744821,0.9416666666666667,0.9416666666666667,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.43333333333333335,0.5166666666666667,0.4666666666666667,0.95,0.43333333333333335,0.45,0.47368421052631576,0.45,0.95,0.9285714285714286,0.43333333333333335,0.4666666666666667,0.7332035053554039,0.733203505355404,0.015552306861745892,0.015986379209117933,0.02313751832855061,0.02832669964698995,0.42207792207792205,nan,0.8073593073593074,1.0,0.8556985294117647,1.0,0.896969696969697,0.9427262313860252,0.425,0.5,0.36666666666666664,0.36666666666666664,0.875,0.8833333333333333
3,pablopalacios23/adult_1500_instances,4,>50K,>50K,0.5849245419979651,0.74753333909348,0.9833333333333333,0.95,0.675,0.7133333333333334,0.8,0.775,0.77,0.7666666666666667,1,1,0,0.575,0.525,0.575,0.8583333333333333,0.5583333333333333,0.475,0.4953271028037383,0.44166666666666665,0.8916666666666667,0.8133333333333334,0.5083333333333333,0.625,0.48143410332123987,0.6654568238778765,0.015751720106039757,0.016323154852865552,0.02505500029784105,0.018146653796894237,0.47156888084776427,nan,0.6486101617680565,1.0,0.8979963570127505,0.9796557120500783,0.9733163913595934,0.9300236406619385,0.5,0.725,0.13666666666666666,0.6333333333333333,0.875,0.8833333333333333
