round,dataset,client_id,bbox_pred_class,silhouette,acc_lore,acc_merged,acc_super,acc_local_local,acc_local_super,acc_localZ_tree_TEST,acc_superZ_tree_TEST,prec_lore,prec_merged,prec_super,prec_local_local,prec_local_super,prec_localZ_tree_TEST,prec_superZ_tree_TEST,rec_lore,rec_merged,rec_super,rec_local_local,rec_local_super,rec_localZ_tree_TEST,rec_superZ_tree_TEST,f1_lore,f1_merged,f1_super,f1_local_local,f1_local_super,f1_localZ_tree_TEST,f1_superZ_tree_TEST,acc_lore_Z,acc_merged_Z,acc_super_Z,acc_local_local_Z,acc_local_super_Z,acc_localZ_Z,acc_superZ_Z,prec_lore_Z,prec_merged_Z,prec_super_Z,prec_local_local_Z,prec_local_super_Z,prec_localZ_Z,prec_superZ_Z,rec_lore_Z,rec_merged_Z,rec_super_Z,rec_local_local_Z,rec_local_super_Z,rec_localZ_Z,rec_superZ_Z,f1_lore_Z,f1_merged_Z,f1_super_Z,f1_local_local_Z,f1_local_super_Z,f1_localZ_Z,f1_superZ_Z,coverage_factual_merged,fidelity_factual_merged,hit_factual_merged,complexity_factual_merged,coverage_factual_lore,fidelity_factual_lore,hit_factual_lore,complexity_factual_lore,coverage_factual_super,fidelity_factual_super,hit_factual_super,complexity_factual_super,coverage_factual_local_local,fidelity_factual_local_local,hit_factual_local_local,complexity_factual_local_local,coverage_factual_local_super,fidelity_factual_local_super,hit_factual_local_super,complexity_factual_local_super,coverage_factual_localZ,fidelity_factual_localZ,hit_factual_localZ,complexity_factual_localZ,coverage_factual_superZ,fidelity_factual_superZ,hit_factual_superZ,complexity_factual_superZ,coverage_factual_merged_Z,fidelity_factual_merged_Z,coverage_factual_lore_Z,fidelity_factual_lore_Z,coverage_factual_super_Z,fidelity_factual_super_Z,coverage_factual_local_local_Z,fidelity_factual_local_local_Z,coverage_factual_local_super_Z,fidelity_factual_local_super_Z,coverage_factual_localZ_Z,fidelity_factual_localZ_Z,coverage_factual_superZ_Z,fidelity_factual_superZ_Z,depth_edges_merged,nodes_merged,leaves_merged,depth_edges_lore,nodes_lore,leaves_lore,depth_edges_super,nodes_super,leaves_super,depth_edges_local_local,nodes_local_local,leaves_local_local,depth_edges_local_super,nodes_local_super,leaves_local_super,depth_edges_localZ,nodes_localZ,leaves_localZ,depth_edges_superZ,nodes_superZ,leaves_superZ,cf_cov_merged_M_TEST,cf_comp_merged_M_TEST,cf_prec_merged_M_TEST,cf_cov_lore_M_TEST,cf_comp_lore_M_TEST,cf_prec_lore_M_TEST,cf_cov_super_M_TEST,cf_comp_super_M_TEST,cf_prec_super_M_TEST,cf_cov_local_local_M_TEST,cf_comp_local_local_M_TEST,cf_prec_local_local_M_TEST,cf_cov_local_super_M_TEST,cf_comp_local_super_M_TEST,cf_prec_local_super_M_TEST,cf_cov_localZ_M_TEST,cf_comp_localZ_M_TEST,cf_prec_localZ_M_TEST,cf_cov_superZ_M_TEST,cf_comp_superZ_M_TEST,cf_prec_superZ_M_TEST,cf_cov_merged_M_Z,cf_prec_merged_M_Z,cf_cov_lore_M_Z,cf_prec_lore_M_Z,cf_cov_super_M_Z,cf_prec_super_M_Z,cf_cov_local_local_M_Z,cf_prec_local_local_M_Z,cf_cov_local_super_M_Z,cf_prec_local_super_M_Z,cf_cov_localZ_M_Z,cf_prec_localZ_M_Z,cf_cov_superZ_M_Z,cf_prec_superZ_M_Z
3,pablopalacios23/breastcancer,2,B,0.6995330712821157,0.6896551724137931,0.9655172413793104,0.9655172413793104,0.896551724137931,0.8620689655172413,0.8620689655172413,0.896551724137931,0.8921455938697317,0.9667487684729064,0.9770114942528735,0.8645320197044335,0.8620689655172413,0.8620689655172413,0.8645320197044335,0.6896551724137931,0.9655172413793104,0.9655172413793104,0.896551724137931,0.8620689655172413,0.8620689655172413,0.896551724137931,0.7652904688854798,0.9600835945663531,0.968640208197788,0.8802507836990595,0.8620689655172413,0.8620689655172413,0.8802507836990595,1.0,0.8958333333333334,0.4791666666666667,1.0,0.5833333333333334,0.5833333333333334,0.4791666666666667,1.0,0.9147727272727272,0.4251543209876543,1.0,0.7664835164835164,0.7664835164835164,0.4251543209876543,1.0,0.8958333333333334,0.4791666666666667,1.0,0.5833333333333334,0.5833333333333334,0.4791666666666667,1.0,0.8953804347826088,0.40814393939393945,1.0,0.4753521126760563,0.4753521126760563,0.40814393939393945,0.6896551724137931,0.95,1,2,0.6896551724137931,0.95,1,2,0.0,0.0,0,0,0.6896551724137931,0.95,1,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.4583333333333333,1.0,0.4583333333333333,1.0,0.0,0.0,0.4583333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,431,216,2,7,4,10,213,107,3,11,6,5,17,9,1,3,2,2,5,3,0.0,6,0.0,0.3103448275862069,2,0.2222222222222222,0.0,4,0.0,0.0,3,0.0,0.0,3,0.0,0.06896551724137931,1,0.5,0.034482758620689655,2,0.0,0.010416666666666666,1.0,0.010416666666666666,1.0,0.020833333333333332,0.5,0.010416666666666666,1.0,0.010416666666666666,1.0,0.9479166666666666,0.5604395604395604,0.84375,0.5061728395061729
3,pablopalacios23/breastcancer,2,B,0.7404897477630227,1.0,1.0,0.9655172413793104,1.0,1.0,0.9310344827586207,0.9310344827586207,1.0,1.0,0.9770114942528735,1.0,1.0,0.8668252080856124,0.8668252080856124,1.0,1.0,0.9655172413793104,1.0,1.0,0.9310344827586207,0.9310344827586207,1.0,1.0,0.968640208197788,1.0,1.0,0.897783251231527,0.897783251231527,1.0,0.4479166666666667,0.4479166666666667,1.0,1.0,0.4479166666666667,0.4479166666666667,1.0,0.2006293402777778,0.2006293402777778,1.0,1.0,0.2006293402777778,0.2006293402777778,1.0,0.4479166666666667,0.4479166666666667,1.0,1.0,0.4479166666666667,0.4479166666666667,1.0,0.27712829736211037,0.27712829736211037,1.0,1.0,0.27712829736211037,0.27712829736211037,0.9310344827586207,0.9629629629629629,1,1,0.9310344827586207,0.9629629629629629,1,1,0.41379310344827586,0.9166666666666666,1,3,0.9310344827586207,0.9629629629629629,1,1,0.9310344827586207,0.9629629629629629,1,1,0.0,0.0,1,0,0.0,0.0,1,0,0.4479166666666667,1.0,0.4479166666666667,1.0,0.8645833333333334,0.4939759036144578,0.4479166666666667,1.0,0.4479166666666667,1.0,0.0,0.0,0.0,0.0,11,215,108,1,3,2,10,213,107,1,3,2,1,3,2,0,1,1,0,1,1,0.0,4,0.0,0.06896551724137931,1,1.0,0.0,4,0.0,0.06896551724137931,1,1.0,0.06896551724137931,1,1.0,0.08333333333333333,1.0,0.5520833333333334,1.0,0.0,0.0,0.5520833333333334,1.0,0.5520833333333334,1.0
3,pablopalacios23/breastcancer,2,M,0.9315414149491926,0.06896551724137931,0.9655172413793104,0.9655172413793104,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.9310344827586207,0.0047562425683709865,0.9770114942528735,0.9770114942528735,0.8620689655172413,0.9540229885057472,0.8620689655172413,0.9655172413793104,0.06896551724137931,0.9655172413793104,0.9655172413793104,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.9310344827586207,0.008898776418242492,0.968640208197788,0.968640208197788,0.8620689655172413,0.8910344827586207,0.8620689655172413,0.9412024756852343,1.0,0.5208333333333334,0.4375,0.9895833333333334,0.9895833333333334,0.5520833333333334,0.4375,1.0,0.2712673611111111,0.24857954545454544,0.9897875816993463,0.9897875816993463,0.7108077905491698,0.24857954545454544,1.0,0.5208333333333334,0.4375,0.9895833333333334,0.9895833333333334,0.5520833333333334,0.4375,1.0,0.3567351598173516,0.3170289855072464,0.9895776665578646,0.9895776665578646,0.46549105815385916,0.3170289855072464,0.0,0.0,0,0,0.2413793103448276,0.14285714285714285,1,1,0.0,0.0,0,0,0.06896551724137931,0.5,1,2,0.06896551724137931,0.5,1,2,0.06896551724137931,0.5,1,1,0.0,0.0,0,0,0.0,0.0,0.46875,1.0,0.0,0.0,0.4583333333333333,1.0,0.4583333333333333,1.0,0.90625,0.5172413793103449,0.0,0.0,12,429,215,2,5,3,10,213,107,3,9,5,4,17,9,1,3,2,1,3,2,0.0,2,0.0,0.0,2,0.0,0.41379310344827586,3,0.9166666666666666,0.1724137931034483,2,1.0,0.13793103448275862,3,1.0,0.9310344827586207,1,0.9259259259259259,0.8275862068965517,1,0.9583333333333334,0.5208333333333334,1.0,0.5208333333333334,1.0,0.90625,0.4827586206896552,0.010416666666666666,0.0,0.010416666666666666,0.0,0.09375,0.8888888888888888,0.9166666666666666,0.4772727272727273
3,pablopalacios23/breastcancer,2,B,0.7153498573331234,0.4482758620689655,1.0,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9386973180076628,1.0,0.9770114942528735,0.9667487684729064,0.9770114942528735,0.9667487684729064,0.9770114942528735,0.4482758620689655,1.0,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.5528130671506352,1.0,0.968640208197788,0.9600835945663531,0.968640208197788,0.9600835945663531,0.968640208197788,0.9791666666666666,0.8541666666666666,0.84375,0.875,0.875,0.875,0.84375,0.9799528301886792,0.8794703103913631,0.8646205357142858,0.8868473014480035,0.8868473014480035,0.8868473014480035,0.8646205357142858,0.9791666666666666,0.8541666666666666,0.84375,0.875,0.875,0.875,0.84375,0.9791302447552447,0.8530228758169937,0.8428149820476554,0.8747828918801565,0.8747828918801565,0.8747828918801565,0.8428149820476554,0.2413793103448276,0.8571428571428571,1,2,0.2413793103448276,0.8571428571428571,1,2,0.27586206896551724,1.0,1,7,0.3103448275862069,0.8888888888888888,1,1,0.2413793103448276,0.8571428571428571,1,2,0.9655172413793104,0.9285714285714286,1,1,0.7241379310344828,0.9523809523809523,1,1,0.4375,1.0,0.4375,1.0,0.3958333333333333,1.0,0.4479166666666667,0.9767441860465116,0.4375,1.0,0.5520833333333334,0.8113207547169812,0.5520833333333334,0.7924528301886793,12,365,183,2,7,4,10,213,107,3,7,4,5,23,12,1,3,2,2,5,3,0.0,6,0.0,0.06896551724137931,2,0.0,0.0,4,0.0,0.5862068965517241,2,0.11764705882352941,0.5862068965517241,2,0.11764705882352941,0.034482758620689655,1,1.0,0.10344827586206896,2,0.6666666666666666,0.0,0.0,0.010416666666666666,1.0,0.0,0.0,0.5416666666666666,0.9615384615384616,0.5416666666666666,0.9615384615384616,0.4479166666666667,0.9534883720930233,0.4166666666666667,0.95
3,pablopalacios23/breastcancer,2,B,0.4203628495467826,0.9310344827586207,0.9310344827586207,0.9655172413793104,0.9310344827586207,1.0,0.9310344827586207,0.9310344827586207,0.8668252080856124,0.8668252080856124,0.9770114942528735,0.8668252080856124,1.0,0.9655172413793104,0.9655172413793104,0.9310344827586207,0.9310344827586207,0.9655172413793104,0.9310344827586207,1.0,0.9310344827586207,0.9310344827586207,0.897783251231527,0.897783251231527,0.968640208197788,0.897783251231527,1.0,0.9412024756852343,0.9412024756852343,0.9791666666666666,0.6041666666666666,0.6041666666666666,0.6145833333333334,0.6145833333333334,0.6041666666666666,0.6041666666666666,0.9800347222222223,0.7750946969696969,0.7750946969696969,0.7784961685823756,0.7784961685823756,0.7280038759689922,0.7750946969696969,0.9791666666666666,0.6041666666666666,0.6041666666666666,0.6145833333333334,0.6145833333333334,0.6041666666666666,0.6041666666666666,0.9791757128383267,0.5193907675791735,0.5193907675791735,0.536988498119885,0.536988498119885,0.5293242296918768,0.5193907675791735,1.0,0.896551724137931,1,1,1.0,0.896551724137931,1,1,0.41379310344827586,0.9166666666666666,1,3,1.0,0.896551724137931,1,1,0.8620689655172413,1.0,1,3,0.8620689655172413,1.0,1,2,0.8620689655172413,0.96,1,1,0.5625,0.8518518518518519,0.5625,0.8518518518518519,0.8645833333333334,0.5542168674698795,0.5625,0.8518518518518519,0.46875,1.0,0.8958333333333334,0.5697674418604651,0.9166666666666666,0.5681818181818182,13,219,110,3,7,4,10,213,107,5,11,6,6,37,19,2,5,3,1,3,2,0.0,7,0.0,0.0,3,0.0,0.0,4,0.0,0.0,4,0.0,0.06896551724137931,3,1.0,0.06896551724137931,1,1.0,0.13793103448275862,1,0.5,0.0,0.0,0.40625,0.9487179487179487,0.08333333333333333,1.0,0.010416666666666666,1.0,0.08333333333333333,1.0,0.09375,1.0,0.08333333333333333,1.0
3,pablopalacios23/breastcancer,2,B,0.29497297434883685,0.9310344827586207,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,1.0,0.9310344827586207,0.9310344827586207,0.9667487684729064,0.9770114942528735,0.9667487684729064,0.9667487684729064,1.0,0.8668252080856124,0.9310344827586207,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,1.0,0.9310344827586207,0.9310344827586207,0.9600835945663531,0.968640208197788,0.9600835945663531,0.9600835945663531,1.0,0.897783251231527,0.9895833333333334,0.4583333333333333,0.4583333333333333,0.46875,0.46875,0.4583333333333333,0.4583333333333333,0.9897798742138365,0.21006944444444442,0.21006944444444442,0.7539473684210526,0.7539473684210526,0.4804964539007092,0.21006944444444442,0.9895833333333334,0.4583333333333333,0.4583333333333333,0.46875,0.46875,0.4583333333333333,0.4583333333333333,0.9895730706075533,0.2880952380952381,0.2880952380952381,0.31060811727976106,0.31060811727976106,0.30568974771873325,0.2880952380952381,0.9310344827586207,0.9259259259259259,1,1,0.9310344827586207,0.9259259259259259,1,1,0.41379310344827586,0.9166666666666666,1,3,0.9310344827586207,0.9259259259259259,1,1,0.9310344827586207,0.9259259259259259,1,1,0.9310344827586207,0.9629629629629629,1,1,0.0,0.0,1,0,0.4375,1.0,0.4375,1.0,0.8958333333333334,0.4883720930232558,0.4375,1.0,0.4375,1.0,0.9791666666666666,0.4574468085106383,0.0,0.0,11,215,108,1,3,2,10,213,107,2,5,3,2,5,3,1,3,2,0,1,1,0.0,5,0.0,0.06896551724137931,1,0.5,0.0,4,0.0,0.034482758620689655,2,1.0,0.034482758620689655,2,1.0,0.06896551724137931,1,1.0,0.0,0.0,0.5625,0.9629629629629629,0.0,0.0,0.020833333333333332,0.5,0.020833333333333332,0.5,0.020833333333333332,0.5
3,pablopalacios23/breastcancer,2,M,0.49301057463468323,0.9655172413793104,1.0,0.9655172413793104,1.0,1.0,1.0,0.9655172413793104,0.9770114942528735,1.0,0.9770114942528735,1.0,1.0,1.0,0.9667487684729064,0.9655172413793104,1.0,0.9655172413793104,1.0,1.0,1.0,0.9655172413793104,0.968640208197788,1.0,0.968640208197788,1.0,1.0,1.0,0.9600835945663531,0.9583333333333334,0.9375,0.5729166666666666,0.9479166666666666,0.9479166666666666,0.9479166666666666,0.5729166666666666,0.9590958605664488,0.940461825362001,0.663744918699187,0.9527391975308642,0.9480887681159421,0.9496102855477856,0.663744918699187,0.9583333333333334,0.9375,0.5729166666666666,0.9479166666666666,0.9479166666666666,0.9479166666666666,0.5729166666666666,0.9582971014492753,0.9373366013071895,0.5122200689061155,0.9477178102614451,0.9478996958835669,0.9478316650346352,0.5122200689061155,0.034482758620689655,1.0,1,5,0.10344827586206896,0.6666666666666666,1,1,0.034482758620689655,1.0,1,4,0.06896551724137931,1.0,1,2,0.06896551724137931,1.0,1,2,0.06896551724137931,1.0,1,1,0.034482758620689655,1.0,1,2,0.4166666666666667,1.0,0.4479166666666667,1.0,0.4375,0.9761904761904762,0.4375,1.0,0.4375,1.0,0.4583333333333333,0.9772727272727273,0.8333333333333334,0.525,12,429,215,2,5,3,10,213,107,3,9,5,6,33,17,1,3,2,3,9,5,0.896551724137931,2,0.9615384615384616,0.896551724137931,2,0.9615384615384616,0.41379310344827586,3,0.9166666666666666,0.896551724137931,2,0.9615384615384616,0.896551724137931,3,0.9615384615384616,0.9310344827586207,1,0.9629629629629629,0.9655172413793104,2,0.9285714285714286,0.53125,0.9411764705882353,0.53125,0.9411764705882353,0.0,0.0,0.53125,0.9411764705882353,0.5104166666666666,0.9591836734693877,0.5416666666666666,0.9230769230769231,0.125,0.75
3,pablopalacios23/breastcancer,2,B,0.21954237640572352,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,0.9770114942528735,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,0.968640208197788,1.0,1.0,1.0,1.0,0.9895833333333334,0.5520833333333334,0.5520833333333334,0.5520833333333334,0.5520833333333334,0.5520833333333334,0.5520833333333334,0.9898148148148147,0.7734674329501917,0.7734674329501917,0.7734674329501917,0.7734674329501917,0.7734674329501917,0.7734674329501917,0.9895833333333334,0.5520833333333334,0.5520833333333334,0.5520833333333334,0.5520833333333334,0.5520833333333334,0.5520833333333334,0.9895912875895423,0.46772410628623867,0.46772410628623867,0.46772410628623867,0.46772410628623867,0.46772410628623867,0.46772410628623867,0.8275862068965517,0.9583333333333334,1,2,0.8275862068965517,0.9583333333333334,1,2,0.06896551724137931,1.0,1,7,0.8275862068965517,0.9583333333333334,1,2,0.9310344827586207,0.9629629629629629,1,1,0.9310344827586207,0.9629629629629629,1,1,0.9310344827586207,0.9629629629629629,1,1,0.4479166666666667,0.9767441860465116,0.4479166666666667,0.9767441860465116,0.8854166666666666,0.5058823529411764,0.4479166666666667,0.9767441860465116,0.90625,0.5057471264367817,0.90625,0.5057471264367817,0.90625,0.5057471264367817,13,399,200,3,9,5,10,213,107,4,13,7,1,3,2,1,3,2,1,3,2,0.0,6,0.0,0.034482758620689655,2,0.0,0.0,4,0.0,0.0,3,0.0,0.06896551724137931,1,1.0,0.06896551724137931,1,1.0,0.06896551724137931,1,1.0,0.010416666666666666,1.0,0.4583333333333333,0.9545454545454546,0.09375,1.0,0.010416666666666666,1.0,0.09375,1.0,0.09375,1.0,0.09375,1.0
3,pablopalacios23/breastcancer,2,B,0.67631853641026,0.896551724137931,1.0,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9310344827586207,0.9586206896551724,1.0,0.9770114942528735,0.9667487684729064,0.9667487684729064,0.9667487684729064,0.8668252080856124,0.896551724137931,1.0,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9310344827586207,0.9156766154737757,1.0,0.968640208197788,0.9600835945663531,0.9600835945663531,0.9600835945663531,0.897783251231527,0.9895833333333334,0.4895833333333333,0.4895833333333333,0.4895833333333333,0.4895833333333333,0.4791666666666667,0.4895833333333333,0.9897916666666666,0.23969184027777776,0.23969184027777776,0.23969184027777776,0.23969184027777776,0.23706140350877192,0.23969184027777776,0.9895833333333334,0.4895833333333333,0.4895833333333333,0.4895833333333333,0.4895833333333333,0.4791666666666667,0.4895833333333333,0.9895799391767133,0.3218240093240093,0.3218240093240093,0.3218240093240093,0.3218240093240093,0.3171948356807512,0.3218240093240093,0.034482758620689655,1.0,1,1,0.034482758620689655,1.0,1,1,0.41379310344827586,0.9166666666666666,1,3,0.034482758620689655,1.0,1,1,0.034482758620689655,1.0,1,1,0.9655172413793104,0.9285714285714286,1,1,0.0,0.0,1,0,0.4583333333333333,1.0,0.4583333333333333,1.0,0.96875,0.4838709677419355,0.4583333333333333,1.0,0.4583333333333333,1.0,0.9895833333333334,0.4842105263157895,0.0,0.0,12,217,109,2,5,3,10,213,107,3,7,4,3,7,4,1,3,2,0,1,1,0.0,6,0.0,0.13793103448275862,2,0.5,0.0,4,0.0,0.034482758620689655,3,1.0,0.034482758620689655,3,1.0,0.034482758620689655,1,1.0,0.0,0.0,0.5208333333333334,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0
3,pablopalacios23/breastcancer,2,B,0.8280362881311134,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,0.9310344827586207,1.0,1.0,0.9770114942528735,1.0,1.0,1.0,0.8668252080856124,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,0.9310344827586207,1.0,1.0,0.968640208197788,1.0,1.0,1.0,0.897783251231527,1.0,0.4583333333333333,0.4583333333333333,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.4583333333333333,1.0,0.21006944444444442,0.21006944444444442,0.9151234567901234,0.9151234567901234,0.9151234567901234,0.21006944444444442,1.0,0.4583333333333333,0.4583333333333333,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.4583333333333333,1.0,0.2880952380952381,0.2880952380952381,0.8956071790418294,0.8956071790418294,0.8956071790418294,0.2880952380952381,0.9310344827586207,0.9629629629629629,1,1,0.9310344827586207,0.9629629629629629,1,1,0.41379310344827586,0.9166666666666666,1,3,0.9310344827586207,0.9629629629629629,1,1,0.9310344827586207,0.9629629629629629,1,1,0.9310344827586207,0.9629629629629629,1,1,0.0,0.0,1,0,0.4583333333333333,1.0,0.4583333333333333,1.0,0.875,0.5,0.4583333333333333,1.0,0.4583333333333333,1.0,0.5625,0.8148148148148148,0.0,0.0,11,215,108,1,3,2,10,213,107,2,5,3,2,5,3,1,3,2,0,1,1,0.0,4,0.0,0.06896551724137931,1,1.0,0.0,4,0.0,0.06896551724137931,1,1.0,0.06896551724137931,1,1.0,0.06896551724137931,1,1.0,0.0,0.0,0.5416666666666666,1.0,0.0,0.0,0.5416666666666666,1.0,0.5416666666666666,1.0,0.4375,1.0
3,pablopalacios23/breastcancer,2,B,0.474050079743179,0.5862068965517241,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9310344827586207,0.9408866995073891,0.9770114942528735,0.9770114942528735,0.9667487684729064,0.9667487684729064,0.9667487684729064,0.8668252080856124,0.5862068965517241,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9310344827586207,0.6822660098522167,0.968640208197788,0.968640208197788,0.9600835945663531,0.9600835945663531,0.9600835945663531,0.897783251231527,0.9895833333333334,0.5,0.5,0.59375,0.59375,0.59375,0.5,0.9897959183673469,0.25,0.25,0.7758620689655172,0.7758620689655172,0.7758620689655172,0.25,0.9895833333333334,0.5,0.5,0.59375,0.59375,0.59375,0.5,0.9895822029300053,0.3333333333333333,0.3333333333333333,0.5134502923976608,0.5134502923976608,0.5134502923976608,0.3333333333333333,0.20689655172413793,1.0,1,8,0.0,0.0,0,0,0.27586206896551724,1.0,1,7,0.5172413793103449,0.9333333333333333,1,1,0.5172413793103449,0.9333333333333333,1,1,0.9655172413793104,0.9285714285714286,1,1,0.0,0.0,1,0,0.4479166666666667,1.0,0.0,0.0,0.8645833333333334,0.5421686746987951,0.4791666666666667,0.9782608695652174,0.4791666666666667,0.9782608695652174,0.90625,0.5517241379310345,0.0,0.0,13,515,258,4,11,6,10,213,107,4,9,5,4,9,5,1,3,2,0,1,1,0.034482758620689655,6,0.0,0.4482758620689655,2,0.0,0.0,4,0.0,0.3793103448275862,2,0.18181818181818182,0.3793103448275862,2,0.18181818181818182,0.034482758620689655,1,1.0,0.0,0.0,0.4791666666666667,0.021739130434782608,0.0,0.0,0.5104166666666666,0.9591836734693877,0.5104166666666666,0.9591836734693877,0.09375,1.0
3,pablopalacios23/breastcancer,2,B,0.4377352680509302,0.896551724137931,0.9310344827586207,0.9655172413793104,0.896551724137931,0.896551724137931,0.9310344827586207,0.9310344827586207,0.8645320197044335,0.8668252080856124,0.9770114942528735,0.8645320197044335,0.8645320197044335,0.8668252080856124,0.8668252080856124,0.896551724137931,0.9310344827586207,0.9655172413793104,0.896551724137931,0.896551724137931,0.9310344827586207,0.9310344827586207,0.8802507836990595,0.897783251231527,0.968640208197788,0.8802507836990595,0.8802507836990595,0.897783251231527,0.897783251231527,0.9375,0.53125,0.53125,0.9375,0.9375,0.53125,0.53125,0.940865175857577,0.2822265625,0.2822265625,0.940865175857577,0.940865175857577,0.2822265625,0.2822265625,0.9375,0.53125,0.53125,0.9375,0.9375,0.53125,0.53125,0.9375542770299609,0.3686224489795918,0.3686224489795918,0.9375542770299609,0.9375542770299609,0.3686224489795918,0.3686224489795918,0.9310344827586207,0.9259259259259259,1,2,0.9310344827586207,0.9259259259259259,1,2,0.27586206896551724,1.0,1,7,0.9310344827586207,0.9259259259259259,1,2,0.9310344827586207,0.9259259259259259,1,2,0.0,0.0,1,0,0.0,0.0,1,0,0.4583333333333333,0.9545454545454546,0.4583333333333333,0.9545454545454546,0.8958333333333334,0.5697674418604651,0.4583333333333333,0.9545454545454546,0.4583333333333333,0.9545454545454546,0.0,0.0,0.0,0.0,15,333,167,5,13,7,10,213,107,5,13,7,5,13,7,0,1,1,0,1,1,0.0,5,0.0,0.0,2,0.0,0.0,4,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.09375,0.8888888888888888,0.0,0.0,0.09375,0.8888888888888888,0.09375,0.8888888888888888
3,pablopalacios23/breastcancer,2,B,0.7899814431884669,0.9310344827586207,0.9310344827586207,0.9655172413793104,0.9310344827586207,0.8620689655172413,0.8620689655172413,0.7931034482758621,0.8668252080856124,0.8668252080856124,0.9770114942528735,0.8668252080856124,0.8620689655172413,0.8620689655172413,0.9482758620689655,0.9310344827586207,0.9310344827586207,0.9655172413793104,0.9310344827586207,0.8620689655172413,0.8620689655172413,0.7931034482758621,0.897783251231527,0.897783251231527,0.968640208197788,0.897783251231527,0.8620689655172413,0.8620689655172413,0.8422413793103448,0.96875,0.6041666666666666,0.5833333333333334,0.59375,0.59375,0.5833333333333334,0.5833333333333334,0.9689402173913043,0.7770593869731801,0.6827985739750447,0.7737926136363636,0.7255087209302326,0.716794380587484,0.6827985739750447,0.96875,0.6041666666666666,0.5833333333333334,0.59375,0.59375,0.5833333333333334,0.5833333333333334,0.9687398175301402,0.5251663165266106,0.5099931377594785,0.5075398142003982,0.5175682261208577,0.5001750700280113,0.5099931377594785,0.896551724137931,0.9615384615384616,1,1,0.896551724137931,0.9615384615384616,1,1,0.06896551724137931,1.0,1,7,0.896551724137931,0.9615384615384616,1,1,0.8275862068965517,1.0,1,2,0.9310344827586207,0.9259259259259259,1,1,0.7241379310344828,1.0,1,2,0.4479166666666667,0.9534883720930233,0.4479166666666667,0.9534883720930233,0.875,0.5476190476190477,0.4479166666666667,0.9534883720930233,0.4375,0.9523809523809523,0.90625,0.5517241379310345,0.8854166666666666,0.5529411764705883,14,181,91,5,11,6,10,213,107,6,13,7,7,25,13,1,3,2,2,5,3,0.0,7,0.0,0.10344827586206896,3,0.3333333333333333,0.0,4,0.0,0.034482758620689655,4,1.0,0.06896551724137931,2,0.5,0.06896551724137931,1,0.5,0.20689655172413793,1,0.3333333333333333,0.0,0.0,0.08333333333333333,1.0,0.0,0.0,0.08333333333333333,1.0,0.010416666666666666,0.0,0.09375,0.8888888888888888,0.10416666666666667,0.9
