round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global,silhouette_local,acc_superTree_localTest,prec_superTree_localTest,rec_superTree_localTest,f1_superTree_localTest,acc_superTree_globalTest,prec_superTree_globalTest,rec_superTree_globalTest,f1_superTree_globalTest,acc_localTree_localTest,prec_localTree_localTest,rec_localTree_localTest,f1_localTree_localTest,acc_localTree_globalTest,prec_localTree_globalTest,rec_localTree_globalTest,f1_localTree_globalTest,jaccard_cov_globalZ,covL_globalZ,covG_globalZ,covInter_globalZ,covUnion_globalZ,jaccard_cov_localZ,covL_localZ,covG_localZ,covInter_localZ,covUnion_localZ
3,pablopalacios23/Diabetes,4,Yes,No,0.30277836386111656,0.817358826495098,0.7586206896551724,0.756896551724138,0.7586206896551724,0.72561155319776,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7586206896551724,0.7522577996715928,0.7586206896551724,0.7544649483005986,0.7337662337662337,0.730669672988348,0.7337662337662337,0.7319301388266906,0.47706422018348627,0.9,0.44166666666666665,0.43333333333333335,0.9083333333333333,0.819672131147541,0.49166666666666664,0.43333333333333335,0.4166666666666667,0.5083333333333333
3,pablopalacios23/Diabetes,4,No,No,0.9400062952732975,0.30231770152681553,0.7586206896551724,0.756896551724138,0.7586206896551724,0.72561155319776,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7586206896551724,0.7522577996715928,0.7586206896551724,0.7544649483005986,0.7337662337662337,0.730669672988348,0.7337662337662337,0.7319301388266906,0.4017857142857143,0.9333333333333333,0.375,0.375,0.9333333333333333,0.7741935483870968,0.5166666666666667,0.4,0.4,0.5166666666666667
3,pablopalacios23/Diabetes,4,No,No,0.9515046681524127,0.711906336181766,0.7586206896551724,0.756896551724138,0.7586206896551724,0.72561155319776,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7586206896551724,0.7522577996715928,0.7586206896551724,0.7544649483005986,0.7337662337662337,0.730669672988348,0.7337662337662337,0.7319301388266906,0.3125,0.9333333333333333,0.2916666666666667,0.2916666666666667,0.9333333333333333,0.8448275862068966,0.48333333333333334,0.4083333333333333,0.4083333333333333,0.48333333333333334
3,pablopalacios23/Diabetes,4,No,No,0.9194674851844529,0.14070672239851303,0.7586206896551724,0.756896551724138,0.7586206896551724,0.72561155319776,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7586206896551724,0.7522577996715928,0.7586206896551724,0.7544649483005986,0.7337662337662337,0.730669672988348,0.7337662337662337,0.7319301388266906,0.3508771929824561,0.95,0.3333333333333333,0.3333333333333333,0.95,0.6,0.5,0.3,0.3,0.5
3,pablopalacios23/Diabetes,4,No,No,0.8919590737197897,0.06794384332522947,0.7586206896551724,0.756896551724138,0.7586206896551724,0.72561155319776,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7586206896551724,0.7522577996715928,0.7586206896551724,0.7544649483005986,0.7337662337662337,0.730669672988348,0.7337662337662337,0.7319301388266906,0.39090909090909093,0.9,0.375,0.35833333333333334,0.9166666666666666,0.6,0.4583333333333333,0.3416666666666667,0.3,0.5
3,pablopalacios23/Diabetes,4,Yes,No,-0.5915001142536832,0.28716920129291423,0.7586206896551724,0.756896551724138,0.7586206896551724,0.72561155319776,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7586206896551724,0.7522577996715928,0.7586206896551724,0.7544649483005986,0.7337662337662337,0.730669672988348,0.7337662337662337,0.7319301388266906,0.7166666666666667,0.44166666666666665,0.4166666666666667,0.35833333333333334,0.5,0.75,0.4666666666666667,0.525,0.425,0.5666666666666667
3,pablopalacios23/Diabetes,4,Yes,No,-0.5040474374616745,-0.04420029093730103,0.7586206896551724,0.756896551724138,0.7586206896551724,0.72561155319776,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7586206896551724,0.7522577996715928,0.7586206896551724,0.7544649483005986,0.7337662337662337,0.730669672988348,0.7337662337662337,0.7319301388266906,0.4358974358974359,0.9666666666666667,0.43333333333333335,0.425,0.975,0.5,0.48333333333333334,0.8666666666666667,0.45,0.9
3,pablopalacios23/Diabetes,4,Yes,No,-0.46357977821456064,0.5323101265533645,0.7586206896551724,0.756896551724138,0.7586206896551724,0.72561155319776,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7586206896551724,0.7522577996715928,0.7586206896551724,0.7544649483005986,0.7337662337662337,0.730669672988348,0.7337662337662337,0.7319301388266906,0.4444444444444444,0.775,0.4166666666666667,0.36666666666666664,0.825,0.3963963963963964,0.44166666666666665,0.85,0.36666666666666664,0.925
3,pablopalacios23/Diabetes,4,No,No,0.9313277049311507,0.6588255465358379,0.7586206896551724,0.756896551724138,0.7586206896551724,0.72561155319776,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7586206896551724,0.7522577996715928,0.7586206896551724,0.7544649483005986,0.7337662337662337,0.730669672988348,0.7337662337662337,0.7319301388266906,0.39603960396039606,0.8333333333333334,0.3416666666666667,0.3333333333333333,0.8416666666666667,0.7241379310344828,0.4666666666666667,0.36666666666666664,0.35,0.48333333333333334
3,pablopalacios23/Diabetes,4,No,No,0.9234910047806252,0.4470767279353473,0.7586206896551724,0.756896551724138,0.7586206896551724,0.72561155319776,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7586206896551724,0.7522577996715928,0.7586206896551724,0.7544649483005986,0.7337662337662337,0.730669672988348,0.7337662337662337,0.7319301388266906,0.39603960396039606,0.8416666666666667,0.3333333333333333,0.3333333333333333,0.8416666666666667,0.4235294117647059,0.43333333333333335,0.575,0.3,0.7083333333333334
3,pablopalacios23/Diabetes,4,No,No,0.8483018968798566,0.3465296668585882,0.7586206896551724,0.756896551724138,0.7586206896551724,0.72561155319776,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7586206896551724,0.7522577996715928,0.7586206896551724,0.7544649483005986,0.7337662337662337,0.730669672988348,0.7337662337662337,0.7319301388266906,0.41284403669724773,0.9,0.38333333333333336,0.375,0.9083333333333333,0.6774193548387096,0.48333333333333334,0.38333333333333336,0.35,0.5166666666666667
3,pablopalacios23/Diabetes,4,Yes,Yes,-0.6475924643049324,0.32883216782501345,0.7586206896551724,0.756896551724138,0.7586206896551724,0.72561155319776,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7586206896551724,0.7522577996715928,0.7586206896551724,0.7544649483005986,0.7337662337662337,0.730669672988348,0.7337662337662337,0.7319301388266906,0.75,0.3416666666666667,0.4166666666666667,0.325,0.43333333333333335,0.37373737373737376,0.325,0.8083333333333333,0.30833333333333335,0.825
3,pablopalacios23/Diabetes,4,No,No,0.945188521686176,-0.29704176426566753,0.7586206896551724,0.756896551724138,0.7586206896551724,0.72561155319776,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7586206896551724,0.7522577996715928,0.7586206896551724,0.7544649483005986,0.7337662337662337,0.730669672988348,0.7337662337662337,0.7319301388266906,0.4065934065934066,0.7166666666666667,0.35,0.30833333333333335,0.7583333333333333,0.7037037037037037,0.39166666666666666,0.375,0.31666666666666665,0.45
3,pablopalacios23/Diabetes,4,No,No,0.8749954547163948,0.6230400138692641,0.7586206896551724,0.756896551724138,0.7586206896551724,0.72561155319776,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7586206896551724,0.7522577996715928,0.7586206896551724,0.7544649483005986,0.7337662337662337,0.730669672988348,0.7337662337662337,0.7319301388266906,0.30434782608695654,0.9583333333333334,0.2916666666666667,0.2916666666666667,0.9583333333333334,0.6612903225806451,0.5166666666666667,0.3416666666666667,0.3416666666666667,0.5166666666666667
3,pablopalacios23/Diabetes,4,No,No,0.9550561220492352,0.6908990917869214,0.7586206896551724,0.756896551724138,0.7586206896551724,0.72561155319776,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7586206896551724,0.7522577996715928,0.7586206896551724,0.7544649483005986,0.7337662337662337,0.730669672988348,0.7337662337662337,0.7319301388266906,0.36792452830188677,0.8833333333333333,0.325,0.325,0.8833333333333333,0.7241379310344828,0.475,0.35833333333333334,0.35,0.48333333333333334
3,pablopalacios23/Diabetes,4,No,No,0.879407045267484,0.5200619239576595,0.7586206896551724,0.756896551724138,0.7586206896551724,0.72561155319776,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7586206896551724,0.7522577996715928,0.7586206896551724,0.7544649483005986,0.7337662337662337,0.730669672988348,0.7337662337662337,0.7319301388266906,0.3627450980392157,0.85,0.30833333333333335,0.30833333333333335,0.85,0.734375,0.5333333333333333,0.39166666666666666,0.39166666666666666,0.5333333333333333
3,pablopalacios23/Diabetes,4,Yes,No,0.7571041386844222,-0.4190656303013582,0.7586206896551724,0.756896551724138,0.7586206896551724,0.72561155319776,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7586206896551724,0.7522577996715928,0.7586206896551724,0.7544649483005986,0.7337662337662337,0.730669672988348,0.7337662337662337,0.7319301388266906,0.4957983193277311,0.9916666666666667,0.49166666666666664,0.49166666666666664,0.9916666666666667,0.45614035087719296,0.5,0.8833333333333333,0.43333333333333335,0.95
3,pablopalacios23/Diabetes,4,No,No,0.9411159228483746,-0.2696057755846686,0.7586206896551724,0.756896551724138,0.7586206896551724,0.72561155319776,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7586206896551724,0.7522577996715928,0.7586206896551724,0.7544649483005986,0.7337662337662337,0.730669672988348,0.7337662337662337,0.7319301388266906,0.6785714285714286,0.4583333333333333,0.325,0.31666666666666665,0.4666666666666667,0.6,0.4583333333333333,0.3416666666666667,0.3,0.5
3,pablopalacios23/Diabetes,4,Yes,Yes,0.3391170983220042,0.4402361330519509,0.7586206896551724,0.756896551724138,0.7586206896551724,0.72561155319776,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7586206896551724,0.7522577996715928,0.7586206896551724,0.7544649483005986,0.7337662337662337,0.730669672988348,0.7337662337662337,0.7319301388266906,0.578125,0.3333333333333333,0.5083333333333333,0.30833333333333335,0.5333333333333333,0.4205607476635514,0.39166666666666666,0.875,0.375,0.8916666666666667
