round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global,silhouette_local,acc_super,prec_super,rec_super,f1_super,acc_super_globalTest,prec_super_globalTest,rec_super_globalTest,f1_super_globalTest,acc_local_tree,prec_local_tree,rec_local_tree,f1_local_tree,acc_localTree_global,prec_localTree_global,rec_localTree_global,f1_localTree_global
3,pablopalacios23/breastcancer,1,M,B,0.3309928411100205,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.6458247165600973,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.9666506025592564,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.9764538948312169,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.9731237551439936,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.967755005754226,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.3723950938775665,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.975114489267848,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.8196058925517706,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.9749095016498442,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.9505558512440802,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.8907497261530297,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.8310513589990646,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.5711446971995532,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.8526952382785052,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.9340332281623756,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.9167155845000997,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.9506189850945069,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.9725117006007961,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.9185915492730552,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.945162904467679,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.8533698027042917,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.46944229410699734,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-0.6651391199094955,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.7772636423973737,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.9806884038386878,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.9393390915946828,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.917260649821952,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.9587898517117744,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.8495578988348919,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.9839419491318244,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.817322565962146,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.7516437891639627,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,-1.0,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
3,pablopalacios23/breastcancer,1,M,B,0.9303781665212442,-1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,0.9420289855072463,0.9444276119779831,0.9420289855072463,0.942412391687754,0.9210526315789473,0.9234172387490467,0.9210526315789473,0.9215739274819479
