sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),class
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,1.7567260042927644,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.465531479003106,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
4.416038248504011,3.000000000262172,6.0355389346939665,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.176204702462928,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.139480575396566,2.57349819985465,6.100000002226045,0.7035496765895823,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,2.312039129775603,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.504898856765151,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,2.9306638703499877,6.100000002226045,2.300000012770414,2
6.581578787190032,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,2.0685164043035646,0.3180952268557886,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
6.693440688042015,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,5.729280270187566,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.114502791988822,3.000000000262172,2.735599264722888,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
5.877725248992856,3.000000000262172,6.100000002226045,1.4898763761238711,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.839365057986964,3.340747502280253,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
5.474477255897665,3.000000000262172,6.100000002226045,2.4879265480106287,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
6.268778537540516,3.000000000262172,2.678798252730155,1.7258447409321458,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,2.352098160360103,1.3568422552882762,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.4868310572545615,3.000000000262172,6.100000002226045,2.300000012770414,2
7.209587958281329,3.000000000262172,6.100000002226045,1.9824480214713036,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,2.5078699403346496,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.7368947251734386,2.260670718943385,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.009231100870694,1.8649633716606093,2.300000012770414,2
6.385053567970573,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.165042944297033,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.895927380148604,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,1.8651328256285469,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,3.4439249116164428,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
4.709832117254926,3.000000000262172,6.100000002226045,2.300000012770414,2
7.3685810330135375,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,1.2119221697038216,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,3.4513773270307477,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
6.55043748942165,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.541875819622501,3.3417730074647376,6.100000002226045,2.300000012770414,2
7.700000019647909,3.407654720264758,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
7.700000019647909,3.000000000262172,6.100000002226045,2.300000012770414,2
